arrival_idx,belief_alpha,belief_beta,belief_prob_success,bundle_accepted,chosen_pv_id,context_commodity_value,context_customer_type,context_season,offer_made,offered_price_per_unit,price_level,product_id,quantity_requested,t,total_bundle_revenue
0,1,1,0.5,1,2,HIGH,NEW,LOW,1,9600.0,2,REEF,1,0,9600.0
1,1,1,0.5,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,0,0.0
0,1,1,0.5,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,1,0.0
0,1,1,0.5,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,1,0.0
0,1,1,0.5,0,2,LOW,RECURRING,LOW,1,9600.0,2,REEF,2,1,0.0
1,1,1,0.5,1,2,HIGH,RECURRING,LOW,1,5760.0,2,HC,1,1,5760.0
2,1,1,0.5,1,2,HIGH,RECURRING,LOW,1,3000.0,2,TEU,2,1,6000.0
0,,,,0,,HIGH,RECURRING,LOW,0,0.0,,TEU,3,2,0.0
0,,,,0,,HIGH,RECURRING,LOW,0,0.0,,FEU,1,2,0.0
1,1,2,0.3333333333333333,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,2,0.0
0,1,2,0.3333333333333333,0,2,LOW,RECURRING,LOW,1,9600.0,2,REEF,1,3,0.0
1,1,1,0.5,1,2,HIGH,NEW,LOW,1,3000.0,2,TEU,3,3,24000.0
1,1,1,0.5,1,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,3,24000.0
1,2,1,0.6666666666666666,1,2,HIGH,NEW,LOW,1,9600.0,2,REEF,1,3,24000.0
2,1,1,0.5,0,2,LOW,NEW,LOW,1,5400.0,2,FEU,1,3,0.0
2,1,1,0.5,0,2,LOW,NEW,LOW,1,5760.0,2,HC,1,3,0.0
3,2,1,0.6666666666666666,1,2,HIGH,RECURRING,LOW,1,5760.0,2,HC,1,3,5760.0
4,1,3,0.25,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,3,0.0
4,1,2,0.3333333333333333,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,3,0.0
0,2,1,0.6666666666666666,1,2,HIGH,NEW,LOW,1,3000.0,2,TEU,2,4,11400.0
0,2,1,0.6666666666666666,1,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,4,11400.0
1,1,2,0.3333333333333333,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,2,4,0.0
2,1,4,0.2,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,4,0.0
2,1,3,0.25,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,4,0.0
2,1,3,0.25,0,2,LOW,RECURRING,LOW,1,9600.0,2,REEF,1,4,0.0
3,1,2,0.3333333333333333,0,2,LOW,NEW,LOW,1,5400.0,2,FEU,1,4,0.0
3,1,1,0.5,0,2,LOW,NEW,LOW,1,9600.0,2,REEF,2,4,0.0
0,1,1,0.5,1,1,HIGH,RECURRING,LOW,1,2500.0,1,TEU,2,5,5000.0
1,1,5,0.16666666666666666,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,2,5,0.0
0,1,6,0.14285714285714285,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,6,0.0
0,1,3,0.25,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,6,0.0
1,1,1,0.5,0,1,LOW,NEW,LOW,1,2500.0,1,TEU,2,6,0.0
1,1,1,0.5,0,1,LOW,NEW,LOW,1,4500.0,1,FEU,1,6,0.0
2,3,1,0.75,1,2,HIGH,NEW,LOW,1,3000.0,2,TEU,2,6,32520.0
2,3,1,0.75,1,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,6,32520.0
2,1,1,0.5,1,2,HIGH,NEW,LOW,1,5760.0,2,HC,2,6,32520.0
2,3,1,0.75,1,2,HIGH,NEW,LOW,1,9600.0,2,REEF,1,6,32520.0
3,1,1,0.5,0,2,LOW,NEW,LOW,1,3000.0,2,TEU,1,6,0.0
4,2,1,0.6666666666666666,1,2,HIGH,RECURRING,LOW,1,3000.0,2,TEU,1,6,8400.0
4,1,1,0.5,1,2,HIGH,RECURRING,LOW,1,5400.0,2,FEU,1,6,8400.0
5,1,6,0.14285714285714285,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,3,6,0.0
5,1,4,0.2,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,6,0.0
6,3,1,0.75,1,2,HIGH,NEW,LOW,1,9600.0,2,REEF,1,6,9600.0
0,4,1,0.8,1,2,HIGH,NEW,LOW,1,3000.0,2,TEU,2,7,11760.0
0,2,1,0.6666666666666666,1,2,HIGH,NEW,LOW,1,5760.0,2,HC,1,7,11760.0
1,1,1,0.5,1,1,LOW,RECURRING,LOW,1,2500.0,1,TEU,2,7,5000.0
0,5,1,0.8333333333333334,1,2,HIGH,NEW,LOW,1,9600.0,2,REEF,1,8,9600.0
1,1,3,0.25,0,2,LOW,NEW,LOW,1,5400.0,2,FEU,1,8,0.0
2,1,2,0.3333333333333333,0,2,LOW,NEW,LOW,1,3000.0,2,TEU,4,8,0.0
3,1,3,0.25,0,2,LOW,NEW,LOW,1,5400.0,2,FEU,1,8,0.0
3,1,2,0.3333333333333333,0,2,LOW,NEW,LOW,1,5760.0,2,HC,4,8,0.0
4,3,1,0.75,1,2,HIGH,RECURRING,LOW,1,3000.0,2,TEU,2,8,17160.0
4,2,1,0.6666666666666666,1,2,HIGH,RECURRING,LOW,1,5400.0,2,FEU,1,8,17160.0
