arrival_idx,belief_alpha,belief_beta,belief_prob_success,bundle_accepted,chosen_pv_id,context_commodity_value,context_customer_type,context_season,offer_made,offered_price_per_unit,price_level,product_id,quantity_requested,t,total_bundle_revenue
0,,,,0,,LOW,NEW,HIGH,0,0.0,,TEU,1,0,0.0
0,,,,0,,LOW,NEW,HIGH,0,0.0,,HC,1,0,0.0
1,,,,0,,LOW,NEW,HIGH,0,0.0,,TEU,2,0,0.0
1,,,,0,,LOW,NEW,HIGH,0,0.0,,FEU,2,0,0.0
2,1,1,0.5,0,2,HIGH,NEW,HIGH,1,9280.0,2,FEU,1,0,0.0
0,1,1,0.5,0,2,LOW,NEW,HIGH,1,5120.0,2,TEU,1,1,0.0
0,1,1,0.5,0,2,LOW,NEW,HIGH,1,9280.0,2,FEU,1,1,0.0
1,,,,0,,LOW,RECURRING,HIGH,0,0.0,,HC,1,1,0.0
0,1,2,0.3333333333333333,0,2,LOW,NEW,HIGH,1,9280.0,2,FEU,2,2,0.0
1,,,,0,,LOW,RECURRING,HIGH,0,0.0,,FEU,1,2,0.0
2,,,,0,,LOW,RECURRING,HIGH,0,0.0,,HC,1,2,0.0
3,,,,0,,LOW,RECURRING,HIGH,0,0.0,,TEU,1,2,0.0
3,,,,0,,LOW,RECURRING,HIGH,0,0.0,,FEU,1,2,0.0
0,,,,0,,LOW,RECURRING,HIGH,0,0.0,,TEU,1,3,0.0
0,,,,0,,LOW,RECURRING,HIGH,0,0.0,,HC,1,3,0.0
0,,,,0,,LOW,RECURRING,HIGH,0,0.0,,REEF,1,3,0.0
1,,,,0,,HIGH,NEW,HIGH,0,0.0,,FEU,2,3,0.0
0,,,,0,,HIGH,RECURRING,HIGH,0,0.0,,TEU,1,4,0.0
1,,,,0,,LOW,RECURRING,HIGH,0,0.0,,TEU,2,4,0.0
2,,,,0,,LOW,NEW,HIGH,0,0.0,,TEU,2,4,0.0
2,,,,0,,LOW,NEW,HIGH,0,0.0,,FEU,1,4,0.0
2,,,,0,,LOW,NEW,HIGH,0,0.0,,HC,1,4,0.0
3,,,,0,,HIGH,NEW,HIGH,0,0.0,,TEU,1,4,0.0
3,,,,0,,HIGH,NEW,HIGH,0,0.0,,FEU,2,4,0.0
4,,,,0,,LOW,NEW,HIGH,0,0.0,,TEU,1,4,0.0
0,1,1,0.5,0,2,LOW,NEW,HIGH,1,9920.0,2,HC,1,5,0.0
0,1,1,0.5,0,2,LOW,NEW,HIGH,1,16000.0,2,REEF,1,5,0.0
0,,,,0,,LOW,RECURRING,HIGH,0,0.0,,TEU,4,6,0.0
0,,,,0,,LOW,RECURRING,HIGH,0,0.0,,FEU,1,6,0.0
0,,,,0,,LOW,RECURRING,HIGH,0,0.0,,TEU,3,7,0.0
1,,,,0,,LOW,RECURRING,HIGH,0,0.0,,HC,1,7,0.0
2,1,1,0.5,0,2,HIGH,NEW,HIGH,1,5120.0,2,TEU,1,7,0.0
