accepted,arrival_idx,chosen_pv_id,context_commodity_value,context_customer_type,context_season,customer_max_wtp,inventory_after,inventory_before,offer_made,offered_price,pacing_budget,phase,revenue_inc,t
1,0,,,,,90609.32,432.0,450.0,1,90609.32,,oracle,90609.32,182
1,0,,,,,57577.32,420.0,432.0,1,57577.32,,oracle,57577.32,330
1,0,,,,,55514.82,411.0,420.0,1,55514.82,,oracle,55514.82,463
1,3,,,,,54475.74,401.0,411.0,1,54475.74,,oracle,54475.74,326
1,3,,,,,52927.15,391.0,401.0,1,52927.15,,oracle,52927.15,162
1,3,,,,,51393.48,380.0,391.0,1,51393.48,,oracle,51393.48,218
1,5,,,,,51352.9,369.0,380.0,1,51352.9,,oracle,51352.9,214
1,3,,,,,51157.77,358.0,369.0,1,51157.77,,oracle,51157.77,349
1,6,,,,,50415.04,346.0,358.0,1,50415.04,,oracle,50415.04,249
1,4,,,,,47465.51,333.0,346.0,1,47465.51,,oracle,47465.51,263
1,0,,,,,47332.06,323.0,333.0,1,47332.06,,oracle,47332.06,193
1,1,,,,,47029.78,317.0,323.0,1,47029.78,,oracle,47029.78,320
1,1,,,,,45607.28,309.0,317.0,1,45607.28,,oracle,45607.28,344
1,0,,,,,45485.64,300.0,309.0,1,45485.64,,oracle,45485.64,316
1,2,,,,,45094.33,293.0,300.0,1,45094.33,,oracle,45094.33,51
1,1,,,,,44914.97,286.0,293.0,1,44914.97,,oracle,44914.97,259
1,4,,,,,44772.32,276.0,286.0,1,44772.32,,oracle,44772.32,311
1,0,,,,,44689.8,265.0,276.0,1,44689.8,,oracle,44689.8,347
1,0,,,,,44611.32,258.0,265.0,1,44611.32,,oracle,44611.32,278
1,2,,,,,43711.47,249.0,258.0,1,43711.47,,oracle,43711.47,344
1,2,,,,,43465.85,235.0,249.0,1,43465.85,,oracle,43465.85,83
1,2,,,,,43426.85,223.0,235.0,1,43426.85,,oracle,43426.85,314
1,3,,,,,43282.5,217.0,223.0,1,43282.5,,oracle,43282.5,252
1,6,,,,,43219.93,209.0,217.0,1,43219.93,,oracle,43219.93,315
1,3,,,,,42960.92,197.0,209.0,1,42960.92,,oracle,42960.92,201
1,4,,,,,42928.24,182.0,197.0,1,42928.24,,oracle,42928.24,328
1,0,,,,,42381.02,175.0,182.0,1,42381.02,,oracle,42381.02,261
1,8,,,,,42363.03,166.0,175.0,1,42363.03,,oracle,42363.03,335
1,3,,,,,42281.69,160.0,166.0,1,42281.69,,oracle,42281.69,318
1,3,,,,,42218.05,151.0,160.0,1,42218.05,,oracle,42218.05,266
1,5,,,,,41980.27,142.0,151.0,1,41980.27,,oracle,41980.27,256
1,2,,,,,41449.85,134.0,142.0,1,41449.85,,oracle,41449.85,211
1,2,,,,,41386.28,125.0,134.0,1,41386.28,,oracle,41386.28,192
1,0,,,,,40807.44,117.0,125.0,1,40807.44,,oracle,40807.44,239
1,4,,,,,40773.91,108.0,117.0,1,40773.91,,oracle,40773.91,276
1,1,,,,,40143.47,99.0,108.0,1,40143.47,,oracle,40143.47,249
1,2,,,,,39884.66,93.0,99.0,1,39884.66,,oracle,39884.66,43
1,1,,,,,39641.12,80.0,93.0,1,39641.12,,oracle,39641.12,291
1,8,,,,,39430.32,72.0,80.0,1,39430.32,,oracle,39430.32,299
1,5,,,,,39427.0,58.0,72.0,1,39427.0,,oracle,39427.0,73
1,2,,,,,39419.32,48.0,58.0,1,39419.32,,oracle,39419.32,162
1,0,,,,,39348.9,40.0,48.0,1,39348.9,,oracle,39348.9,292
1,3,,,,,39322.02,32.0,40.0,1,39322.02,,oracle,39322.02,338
1,1,,,,,39306.5,21.0,32.0,1,39306.5,,oracle,39306.5,186
