arrival_idx,belief_alpha,belief_beta,belief_prob_success,bundle_accepted,chosen_pv_id,context_commodity_value,context_customer_type,context_season,offer_made,offered_price_per_unit,price_level,product_id,quantity_requested,t,total_bundle_revenue
0,19,145,0.11585365853658537,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,2,1,0.0
0,19,145,0.11585365853658537,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,2,1,0.0
0,18,113,0.13740458015267176,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,2,0.0
0,18,114,0.13636363636363635,1,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,3,5400.0
0,19,146,0.11515151515151516,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,2,4,0.0
0,19,146,0.11515151515151516,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,4,0.0
2,18,114,0.13636363636363635,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,4,0.0
2,18,114,0.13636363636363635,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,2,4,0.0
0,19,114,0.14285714285714285,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,6,0.0
0,19,114,0.14285714285714285,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,6,0.0
2,19,147,0.1144578313253012,1,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,10,8760.0
2,19,147,0.1144578313253012,1,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,10,8760.0
1,19,147,0.1144578313253012,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,11,0.0
1,6,49,0.10909090909090909,0,1,HIGH,NEW,LOW,1,2500.0,1,TEU,2,12,0.0
1,6,49,0.10909090909090909,0,1,HIGH,NEW,LOW,1,4500.0,1,FEU,2,12,0.0
1,6,49,0.10909090909090909,0,1,HIGH,NEW,LOW,1,4800.0,1,HC,1,12,0.0
2,24,91,0.20869565217391303,0,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,1,13,0.0
0,47,247,0.1598639455782313,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,13,0.0
0,47,247,0.1598639455782313,0,0,LOW,NEW,LOW,1,4080.0,0,HC,1,13,0.0
1,47,247,0.1598639455782313,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,2,13,0.0
1,20,148,0.11904761904761904,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,3,15,0.0
1,20,148,0.11904761904761904,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,15,0.0
1,18,129,0.12244897959183673,0,1,LOW,NEW,LOW,1,2500.0,1,TEU,1,16,0.0
0,19,116,0.14074074074074075,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,17,0.0
0,19,116,0.14074074074074075,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,2,17,0.0
1,19,116,0.14074074074074075,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,2,17,0.0
2,20,149,0.11834319526627218,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,2,18,0.0
2,20,149,0.11834319526627218,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,18,0.0
1,47,249,0.15878378378378377,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,19,0.0
0,20,149,0.11834319526627218,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,19,0.0
1,6,50,0.10714285714285714,0,1,HIGH,NEW,LOW,1,2500.0,1,TEU,4,20,0.0
1,6,50,0.10714285714285714,0,1,HIGH,NEW,LOW,1,4500.0,1,FEU,1,20,0.0
1,18,130,0.12162162162162163,0,1,LOW,NEW,LOW,1,2500.0,1,TEU,2,21,0.0
0,18,130,0.12162162162162163,0,1,LOW,NEW,LOW,1,2500.0,1,TEU,1,21,0.0
1,23,145,0.13690476190476192,0,0,LOW,RECURRING,LOW,1,2125.0,0,TEU,2,22,0.0
1,23,145,0.13690476190476192,0,0,LOW,RECURRING,LOW,1,4080.0,0,HC,1,22,0.0
0,24,92,0.20689655172413793,0,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,2,22,0.0
3,47,250,0.15824915824915825,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,23,0.0
3,47,250,0.15824915824915825,0,0,LOW,NEW,LOW,1,3825.0,0,FEU,1,23,0.0
0,19,118,0.1386861313868613,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,23,0.0
0,19,118,0.1386861313868613,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,23,0.0
0,19,118,0.1386861313868613,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,24,0.0
0,19,118,0.1386861313868613,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,24,0.0
0,19,118,0.1386861313868613,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,1,24,0.0
2,20,151,0.11695906432748537,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,24,0.0
1,19,118,0.1386861313868613,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,24,0.0
1,19,118,0.1386861313868613,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,1,24,0.0
2,47,251,0.15771812080536912,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,25,0.0
2,20,152,0.11627906976744186,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,2,26,0.0
2,20,152,0.11627906976744186,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,26,0.0
0,19,121,0.1357142857142857,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,2,26,0.0
3,47,252,0.15719063545150502,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,27,0.0
2,47,252,0.15719063545150502,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,27,0.0
2,47,252,0.15719063545150502,0,0,LOW,NEW,LOW,1,4080.0,0,HC,2,27,0.0
0,47,252,0.15719063545150502,1,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,27,5950.0
0,47,252,0.15719063545150502,1,0,LOW,NEW,LOW,1,3825.0,0,FEU,1,27,5950.0
1,47,252,0.15719063545150502,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,28,0.0
1,47,252,0.15719063545150502,0,0,LOW,NEW,LOW,1,4080.0,0,HC,1,28,0.0
0,23,146,0.13609467455621302,0,0,LOW,RECURRING,LOW,1,2125.0,0,TEU,2,29,0.0
0,23,146,0.13609467455621302,0,0,LOW,RECURRING,LOW,1,3825.0,0,FEU,1,29,0.0
1,18,132,0.12,1,1,LOW,NEW,LOW,1,4800.0,1,HC,1,29,4800.0
3,19,122,0.1347517730496454,1,2,HIGH,NEW,LOW,1,3000.0,2,TEU,2,29,6000.0
1,48,255,0.15841584158415842,1,0,LOW,NEW,LOW,1,2125.0,0,TEU,2,31,11900.0
1,48,255,0.15841584158415842,1,0,LOW,NEW,LOW,1,3825.0,0,FEU,2,31,11900.0
1,49,255,0.1611842105263158,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,2,33,0.0
1,49,255,0.1611842105263158,0,0,LOW,NEW,LOW,1,3825.0,0,FEU,3,33,0.0
0,24,93,0.20512820512820512,0,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,1,33,0.0
0,24,93,0.20512820512820512,0,0,HIGH,RECURRING,LOW,1,3825.0,0,FEU,1,33,0.0
3,49,255,0.1611842105263158,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,2,33,0.0
3,49,255,0.1611842105263158,0,0,LOW,NEW,LOW,1,3825.0,0,FEU,1,33,0.0
2,20,122,0.14084507042253522,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,3,34,0.0
0,20,153,0.11560693641618497,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,34,0.0
0,20,153,0.11560693641618497,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,34,0.0
1,20,122,0.14084507042253522,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,34,0.0
2,20,153,0.11560693641618497,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,35,0.0
3,20,122,0.14084507042253522,1,2,HIGH,NEW,LOW,1,5760.0,2,HC,1,36,5760.0
2,20,154,0.11494252873563218,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,2,36,0.0
0,49,256,0.16065573770491803,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,3,36,0.0
0,49,256,0.16065573770491803,0,0,LOW,NEW,LOW,1,4080.0,0,HC,2,36,0.0
2,20,154,0.11494252873563218,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,37,0.0
0,20,123,0.13986013986013987,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,37,0.0
0,20,155,0.11428571428571428,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,3,39,0.0
0,20,155,0.11428571428571428,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,39,0.0
2,21,125,0.14383561643835616,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,40,0.0
2,21,125,0.14383561643835616,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,1,40,0.0
5,10,75,0.11764705882352941,0,2,HIGH,RECURRING,LOW,1,3000.0,2,TEU,2,42,0.0
5,10,75,0.11764705882352941,0,2,HIGH,RECURRING,LOW,1,5760.0,2,HC,2,42,0.0
0,10,75,0.11764705882352941,1,2,HIGH,RECURRING,LOW,1,3000.0,2,TEU,1,42,8400.0
0,10,75,0.11764705882352941,1,2,HIGH,RECURRING,LOW,1,5400.0,2,FEU,1,42,8400.0
1,10,75,0.11764705882352941,0,2,HIGH,RECURRING,LOW,1,5400.0,2,FEU,1,42,0.0
0,49,258,0.15960912052117263,0,0,LOW,NEW,LOW,1,4080.0,0,HC,1,43,0.0
1,30,146,0.17045454545454544,1,0,HIGH,NEW,LOW,1,2125.0,0,TEU,2,46,8075.0
1,30,146,0.17045454545454544,1,0,HIGH,NEW,LOW,1,3825.0,0,FEU,1,46,8075.0
0,49,259,0.1590909090909091,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,46,0.0
0,49,259,0.1590909090909091,0,0,LOW,NEW,LOW,1,4080.0,0,HC,1,46,0.0
0,21,126,0.14285714285714285,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,47,0.0
0,21,126,0.14285714285714285,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,2,47,0.0
0,21,126,0.14285714285714285,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,1,47,0.0
1,49,259,0.1590909090909091,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,2,47,0.0
1,49,259,0.1590909090909091,0,0,LOW,NEW,LOW,1,4080.0,0,HC,1,47,0.0
2,21,126,0.14285714285714285,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,2,47,0.0
2,21,126,0.14285714285714285,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,47,0.0
0,24,94,0.2033898305084746,0,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,2,48,0.0
1,49,259,0.1590909090909091,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,48,0.0
1,49,259,0.1590909090909091,0,0,LOW,NEW,LOW,1,4080.0,0,HC,2,48,0.0
1,20,158,0.11235955056179775,1,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,51,5400.0
0,21,128,0.14093959731543623,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,2,54,0.0
3,49,262,0.15755627009646303,0,0,LOW,NEW,LOW,1,3825.0,0,FEU,3,54,0.0
1,21,128,0.14093959731543623,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,54,0.0
1,21,128,0.14093959731543623,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,1,54,0.0
4,24,95,0.20168067226890757,1,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,2,55,8075.0
4,24,95,0.20168067226890757,1,0,HIGH,RECURRING,LOW,1,3825.0,0,FEU,1,55,8075.0
2,24,95,0.20168067226890757,0,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,1,55,0.0
2,24,95,0.20168067226890757,0,0,HIGH,RECURRING,LOW,1,4080.0,0,HC,1,55,0.0
0,21,130,0.1390728476821192,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,2,57,0.0
0,21,130,0.1390728476821192,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,1,57,0.0
1,21,158,0.11731843575418995,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,58,0.0
1,21,158,0.11731843575418995,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,58,0.0
0,21,158,0.11731843575418995,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,58,0.0
1,21,131,0.13815789473684212,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,59,0.0
1,21,131,0.13815789473684212,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,2,59,0.0
0,19,132,0.12582781456953643,0,1,LOW,NEW,LOW,1,2500.0,1,TEU,1,59,0.0
0,19,132,0.12582781456953643,0,1,LOW,NEW,LOW,1,4500.0,1,FEU,2,59,0.0
0,23,147,0.13529411764705881,0,0,LOW,RECURRING,LOW,1,2125.0,0,TEU,1,60,0.0
0,21,160,0.11602209944751381,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,2,61,0.0
2,19,133,0.125,0,1,LOW,NEW,LOW,1,2500.0,1,TEU,1,62,0.0
2,19,133,0.125,0,1,LOW,NEW,LOW,1,4800.0,1,HC,1,62,0.0
0,21,132,0.13725490196078433,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,63,0.0
0,21,132,0.13725490196078433,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,63,0.0
0,21,132,0.13725490196078433,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,2,63,0.0
0,25,96,0.2066115702479339,0,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,1,66,0.0
2,49,263,0.15705128205128205,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,2,68,0.0
3,21,133,0.13636363636363635,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,69,0.0
3,21,133,0.13636363636363635,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,2,69,0.0
0,21,133,0.13636363636363635,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,69,0.0
1,25,97,0.20491803278688525,0,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,2,69,0.0
1,25,97,0.20491803278688525,0,0,HIGH,RECURRING,LOW,1,3825.0,0,FEU,1,69,0.0
1,25,97,0.20491803278688525,0,0,HIGH,RECURRING,LOW,1,4080.0,0,HC,2,69,0.0
0,49,263,0.15705128205128205,1,0,LOW,NEW,LOW,1,2125.0,0,TEU,3,70,6375.0
0,25,98,0.2032520325203252,0,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,3,73,0.0
0,25,98,0.2032520325203252,0,0,HIGH,RECURRING,LOW,1,3825.0,0,FEU,1,73,0.0
1,21,161,0.11538461538461539,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,73,0.0
1,21,161,0.11538461538461539,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,1,73,0.0
1,21,135,0.1346153846153846,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,75,0.0
0,21,162,0.11475409836065574,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,75,0.0
3,25,99,0.20161290322580644,0,0,HIGH,RECURRING,LOW,1,2125.0,0,TEU,1,75,0.0
