arrival_idx,belief_alpha,belief_beta,belief_prob_success,bundle_accepted,chosen_pv_id,context_commodity_value,context_customer_type,context_season,offer_made,offered_price_per_unit,price_level,product_id,quantity_requested,t,total_bundle_revenue
0,1,1,0.5,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,2,0,0.0
0,1,1,0.5,0,2,LOW,RECURRING,LOW,1,9600.0,2,REEF,1,0,0.0
1,1,1,0.5,1,2,HIGH,RECURRING,LOW,1,3000.0,2,TEU,1,0,34560.0
1,1,1,0.5,1,2,HIGH,RECURRING,LOW,1,5400.0,2,FEU,3,0,34560.0
1,1,1,0.5,1,2,HIGH,RECURRING,LOW,1,5760.0,2,HC,1,0,34560.0
1,1,1,0.5,1,2,HIGH,RECURRING,LOW,1,9600.0,2,REEF,1,0,34560.0
0,1,1,0.5,0,1,LOW,NEW,LOW,1,2500.0,1,TEU,1,1,0.0
0,1,1,0.5,0,1,LOW,NEW,LOW,1,4800.0,1,HC,1,1,0.0
1,1,1,0.5,1,2,HIGH,NEW,LOW,1,5400.0,2,FEU,2,1,10800.0
2,1,2,0.3333333333333333,0,2,LOW,RECURRING,LOW,1,9600.0,2,REEF,1,1,0.0
3,,,,0,,HIGH,RECURRING,LOW,0,0.0,,TEU,1,1,0.0
3,,,,0,,HIGH,RECURRING,LOW,0,0.0,,FEU,2,1,0.0
3,,,,0,,HIGH,RECURRING,LOW,0,0.0,,REEF,2,1,0.0
0,,,,0,,LOW,NEW,LOW,0,0.0,,TEU,1,2,0.0
0,,,,0,,LOW,NEW,LOW,0,0.0,,FEU,2,2,0.0
0,,,,0,,LOW,NEW,LOW,0,0.0,,REEF,2,2,0.0
1,,,,0,,HIGH,NEW,LOW,0,0.0,,TEU,1,2,0.0
1,,,,0,,HIGH,NEW,LOW,0,0.0,,FEU,1,2,0.0
1,,,,0,,HIGH,NEW,LOW,0,0.0,,HC,1,2,0.0
0,1,1,0.5,0,2,LOW,NEW,LOW,1,3000.0,2,TEU,2,3,0.0
1,1,1,0.5,0,2,LOW,NEW,LOW,1,9600.0,2,REEF,1,3,0.0
2,1,1,0.5,0,2,LOW,NEW,LOW,1,3000.0,2,TEU,1,3,0.0
2,1,1,0.5,0,2,LOW,NEW,LOW,1,5400.0,2,FEU,2,3,0.0
2,1,1,0.5,0,2,LOW,NEW,LOW,1,5760.0,2,HC,2,3,0.0
0,1,1,0.5,0,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,2,4,0.0
0,1,2,0.3333333333333333,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,2,4,0.0
0,1,3,0.25,0,2,LOW,RECURRING,LOW,1,9600.0,2,REEF,1,4,0.0
1,1,2,0.3333333333333333,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,2,4,0.0
0,1,3,0.25,0,2,LOW,NEW,LOW,1,3000.0,2,TEU,1,5,0.0
