accepted,arrival_idx,chosen_pv_id,customer_max_wtp,inventory_after,inventory_before,offer_made,offered_price,pacing_budget,phase,revenue_inc,t
1,0,,59476.5,437.0,450.0,1,59476.5,,oracle,59476.5,11
1,6,,59086.63,422.0,437.0,1,59086.63,,oracle,59086.63,373
1,4,,54927.51,408.0,422.0,1,54927.51,,oracle,54927.51,58
1,1,,48407.99,392.0,408.0,1,48407.99,,oracle,48407.99,52
1,5,,45178.92,379.0,392.0,1,45178.92,,oracle,45178.92,367
1,2,,44645.47,369.0,379.0,1,44645.47,,oracle,44645.47,175
1,4,,44263.45,356.0,369.0,1,44263.45,,oracle,44263.45,260
1,0,,44115.78,346.0,356.0,1,44115.78,,oracle,44115.78,322
1,0,,43661.52,333.0,346.0,1,43661.52,,oracle,43661.52,118
1,0,,42854.25,321.0,333.0,1,42854.25,,oracle,42854.25,501
1,1,,41955.55,308.0,321.0,1,41955.55,,oracle,41955.55,49
1,3,,40296.29,296.0,308.0,1,40296.29,,oracle,40296.29,191
1,0,,38724.47,286.0,296.0,1,38724.47,,oracle,38724.47,217
1,0,,38320.94,275.0,286.0,1,38320.94,,oracle,38320.94,374
1,1,,37863.2,267.0,275.0,1,37863.2,,oracle,37863.2,241
1,0,,37760.92,256.0,267.0,1,37760.92,,oracle,37760.92,244
1,1,,37375.61,241.0,256.0,1,37375.61,,oracle,37375.61,254
1,0,,36110.39,231.0,241.0,1,36110.39,,oracle,36110.39,18
1,2,,35341.18,220.0,231.0,1,35341.18,,oracle,35341.18,351
1,2,,35271.29,210.0,220.0,1,35271.29,,oracle,35271.29,245
1,2,,35217.81,200.0,210.0,1,35217.81,,oracle,35217.81,144
1,2,,34787.19,187.0,200.0,1,34787.19,,oracle,34787.19,131
1,3,,34738.73,180.0,187.0,1,34738.73,,oracle,34738.73,82
1,1,,34475.24,173.0,180.0,1,34475.24,,oracle,34475.24,253
1,5,,34456.13,164.0,173.0,1,34456.13,,oracle,34456.13,394
1,4,,33837.13,156.0,164.0,1,33837.13,,oracle,33837.13,262
1,0,,33610.43,148.0,156.0,1,33610.43,,oracle,33610.43,116
1,5,,33537.79,137.0,148.0,1,33537.79,,oracle,33537.79,268
1,2,,33085.78,125.0,137.0,1,33085.78,,oracle,33085.78,163
1,4,,32879.15,115.0,125.0,1,32879.15,,oracle,32879.15,101
1,3,,32399.18,107.0,115.0,1,32399.18,,oracle,32399.18,446
1,3,,32274.07,98.0,107.0,1,32274.07,,oracle,32274.07,220
1,4,,32058.18,85.0,98.0,1,32058.18,,oracle,32058.18,132
1,7,,31718.45,77.0,85.0,1,31718.45,,oracle,31718.45,464
1,3,,31659.22,68.0,77.0,1,31659.22,,oracle,31659.22,118
1,1,,31578.79,58.0,68.0,1,31578.79,,oracle,31578.79,366
1,0,,31464.05,48.0,58.0,1,31464.05,,oracle,31464.05,447
1,2,,31412.42,40.0,48.0,1,31412.42,,oracle,31412.42,38
1,2,,31266.73,29.0,40.0,1,31266.73,,oracle,31266.73,277
1,1,,31150.66,20.0,29.0,1,31150.66,,oracle,31150.66,369
1,0,,31144.56,11.0,20.0,1,31144.56,,oracle,31144.56,405
1,4,,30718.59,1.0,11.0,1,30718.59,,oracle,30718.59,82
0,2,,30679.9,1.0,1.0,1,30679.9,,oracle,0.0,170
0,0,,30658.83,1.0,1.0,1,30658.83,,oracle,0.0,490
0,3,,30522.11,1.0,1.0,1,30522.11,,oracle,0.0,97
0,4,,30514.63,1.0,1.0,1,30514.63,,oracle,0.0,194
0,1,,30463.56,1.0,1.0,1,30463.56,,oracle,0.0,443
0,1,,30370.01,1.0,1.0,1,30370.01,,oracle,0.0,399
0,2,,30270.16,1.0,1.0,1,30270.16,,oracle,0.0,301
0,4,,30154.55,1.0,1.0,1,30154.55,,oracle,0.0,403
0,0,,30148.85,1.0,1.0,1,30148.85,,oracle,0.0,381
0,4,,30143.8,1.0,1.0,1,30143.8,,oracle,0.0,103
0,0,,30085.92,1.0,1.0,1,30085.92,,oracle,0.0,14
0,2,,30000.46,1.0,1.0,1,30000.46,,oracle,0.0,233
0,0,,29703.18,1.0,1.0,1,29703.18,,oracle,0.0,20
0,1,,29670.3,1.0,1.0,1,29670.3,,oracle,0.0,258
0,1,,29636.66,1.0,1.0,1,29636.66,,oracle,0.0,436
0,1,,29586.49,1.0,1.0,1,29586.49,,oracle,0.0,193
0,1,,29469.4,1.0,1.0,1,29469.4,,oracle,0.0,373
0,0,,29347.88,1.0,1.0,1,29347.88,,oracle,0.0,315
0,1,,29335.65,1.0,1.0,1,29335.65,,oracle,0.0,397
0,3,,29083.59,1.0,1.0,1,29083.59,,oracle,0.0,367
0,0,,29001.38,1.0,1.0,1,29001.38,,oracle,0.0,176
0,4,,28916.93,1.0,1.0,1,28916.93,,oracle,0.0,460
0,2,,28784.15,1.0,1.0,1,28784.15,,oracle,0.0,419
0,0,,28782.33,1.0,1.0,1,28782.33,,oracle,0.0,254
0,0,,28774.32,1.0,1.0,1,28774.32,,oracle,0.0,170
0,1,,28772.15,1.0,1.0,1,28772.15,,oracle,0.0,497
0,1,,28568.43,1.0,1.0,1,28568.43,,oracle,0.0,183
0,0,,28501.26,1.0,1.0,1,28501.26,,oracle,0.0,351
0,2,,28274.88,1.0,1.0,1,28274.88,,oracle,0.0,309
0,4,,28231.9,1.0,1.0,1,28231.9,,oracle,0.0,426
0,0,,27977.06,1.0,1.0,1,27977.06,,oracle,0.0,5
0,1,,27419.84,1.0,1.0,1,27419.84,,oracle,0.0,463
0,0,,27305.87,1.0,1.0,1,27305.87,,oracle,0.0,192
0,3,,27254.81,1.0,1.0,1,27254.81,,oracle,0.0,155
0,1,,27219.07,1.0,1.0,1,27219.07,,oracle,0.0,223
0,5,,27217.88,1.0,1.0,1,27217.88,,oracle,0.0,425
0,3,,27044.97,1.0,1.0,1,27044.97,,oracle,0.0,32
0,3,,26917.57,1.0,1.0,1,26917.57,,oracle,0.0,448
0,1,,26898.37,1.0,1.0,1,26898.37,,oracle,0.0,83
0,2,,26860.55,1.0,1.0,1,26860.55,,oracle,0.0,25
0,4,,26715.78,1.0,1.0,1,26715.78,,oracle,0.0,62
0,2,,26636.75,1.0,1.0,1,26636.75,,oracle,0.0,261
0,4,,26619.95,1.0,1.0,1,26619.95,,oracle,0.0,157
0,2,,26596.84,1.0,1.0,1,26596.84,,oracle,0.0,45
0,0,,26592.26,1.0,1.0,1,26592.26,,oracle,0.0,352
0,2,,26583.15,1.0,1.0,1,26583.15,,oracle,0.0,139
0,3,,26578.14,1.0,1.0,1,26578.14,,oracle,0.0,111
0,0,,26568.68,1.0,1.0,1,26568.68,,oracle,0.0,277
0,1,,26485.27,1.0,1.0,1,26485.27,,oracle,0.0,86
0,0,,26460.95,1.0,1.0,1,26460.95,,oracle,0.0,100
0,1,,26443.01,1.0,1.0,1,26443.01,,oracle,0.0,432
0,1,,26350.8,1.0,1.0,1,26350.8,,oracle,0.0,424
0,2,,26339.95,1.0,1.0,1,26339.95,,oracle,0.0,50
0,1,,26279.59,1.0,1.0,1,26279.59,,oracle,0.0,365
0,3,,26224.25,1.0,1.0,1,26224.25,,oracle,0.0,278
0,4,,26189.16,1.0,1.0,1,26189.16,,oracle,0.0,191
0,0,,26120.6,1.0,1.0,1,26120.6,,oracle,0.0,407
0,1,,26086.56,1.0,1.0,1,26086.56,,oracle,0.0,259
0,2,,26038.26,1.0,1.0,1,26038.26,,oracle,0.0,121
0,2,,25887.07,1.0,1.0,1,25887.07,,oracle,0.0,82
0,1,,25419.67,1.0,1.0,1,25419.67,,oracle,0.0,395
0,1,,25408.67,1.0,1.0,1,25408.67,,oracle,0.0,216
0,0,,25391.6,1.0,1.0,1,25391.6,,oracle,0.0,312
0,0,,25190.62,1.0,1.0,1,25190.62,,oracle,0.0,60
0,2,,25151.75,1.0,1.0,1,25151.75,,oracle,0.0,153
0,0,,25095.75,1.0,1.0,1,25095.75,,oracle,0.0,487
0,0,,25064.48,1.0,1.0,1,25064.48,,oracle,0.0,123
0,3,,25041.1,1.0,1.0,1,25041.1,,oracle,0.0,232
0,2,,24935.93,1.0,1.0,1,24935.93,,oracle,0.0,470
0,2,,24848.39,1.0,1.0,1,24848.39,,oracle,0.0,92
0,1,,24834.14,1.0,1.0,1,24834.14,,oracle,0.0,169
0,2,,24733.45,1.0,1.0,1,24733.45,,oracle,0.0,87
0,1,,24583.85,1.0,1.0,1,24583.85,,oracle,0.0,268
0,1,,24497.04,1.0,1.0,1,24497.04,,oracle,0.0,25
0,2,,24428.72,1.0,1.0,1,24428.72,,oracle,0.0,411
0,7,,24285.44,1.0,1.0,1,24285.44,,oracle,0.0,432
0,0,,24278.33,1.0,1.0,1,24278.33,,oracle,0.0,420
0,1,,24276.46,1.0,1.0,1,24276.46,,oracle,0.0,434
0,1,,24170.88,1.0,1.0,1,24170.88,,oracle,0.0,312
0,0,,24158.59,1.0,1.0,1,24158.59,,oracle,0.0,201
0,4,,24122.84,1.0,1.0,1,24122.84,,oracle,0.0,150
0,2,,24122.41,1.0,1.0,1,24122.41,,oracle,0.0,254
0,0,,24064.45,1.0,1.0,1,24064.45,,oracle,0.0,464
0,2,,23999.12,1.0,1.0,1,23999.12,,oracle,0.0,361
0,4,,23952.99,1.0,1.0,1,23952.99,,oracle,0.0,232
0,2,,23906.12,1.0,1.0,1,23906.12,,oracle,0.0,431
0,6,,23828.82,1.0,1.0,1,23828.82,,oracle,0.0,425
0,0,,23767.38,1.0,1.0,1,23767.38,,oracle,0.0,83
0,5,,23718.46,1.0,1.0,1,23718.46,,oracle,0.0,262
0,2,,23624.87,1.0,1.0,1,23624.87,,oracle,0.0,349
0,2,,23616.62,1.0,1.0,1,23616.62,,oracle,0.0,340
0,0,,23555.97,1.0,1.0,1,23555.97,,oracle,0.0,139
0,4,,23553.99,1.0,1.0,1,23553.99,,oracle,0.0,215
0,0,,23514.73,1.0,1.0,1,23514.73,,oracle,0.0,320
0,0,,23462.03,1.0,1.0,1,23462.03,,oracle,0.0,107
0,0,,23304.8,1.0,1.0,1,23304.8,,oracle,0.0,35
0,1,,23283.0,1.0,1.0,1,23283.0,,oracle,0.0,502
0,0,,23274.48,1.0,1.0,1,23274.48,,oracle,0.0,373
0,0,,23273.95,1.0,1.0,1,23273.95,,oracle,0.0,366
0,3,,23268.32,1.0,1.0,1,23268.32,,oracle,0.0,189
0,0,,23258.51,1.0,1.0,1,23258.51,,oracle,0.0,2
0,0,,23209.34,1.0,1.0,1,23209.34,,oracle,0.0,390
0,1,,23074.17,1.0,1.0,1,23074.17,,oracle,0.0,207
0,3,,23023.27,1.0,1.0,1,23023.27,,oracle,0.0,451
0,5,,22928.22,1.0,1.0,1,22928.22,,oracle,0.0,82
0,3,,22891.36,1.0,1.0,1,22891.36,,oracle,0.0,257
0,2,,22748.9,1.0,1.0,1,22748.9,,oracle,0.0,225
0,5,,22735.75,1.0,1.0,1,22735.75,,oracle,0.0,470
0,0,,22725.14,1.0,1.0,1,22725.14,,oracle,0.0,495
0,4,,22700.55,1.0,1.0,1,22700.55,,oracle,0.0,448
0,2,,22685.18,1.0,1.0,1,22685.18,,oracle,0.0,368
0,0,,22670.89,1.0,1.0,1,22670.89,,oracle,0.0,324
0,2,,22661.29,1.0,1.0,1,22661.29,,oracle,0.0,249
0,4,,22606.64,1.0,1.0,1,22606.64,,oracle,0.0,57
0,1,,22556.16,1.0,1.0,1,22556.16,,oracle,0.0,72
0,0,,22524.04,1.0,1.0,1,22524.04,,oracle,0.0,344
0,3,,22423.37,1.0,1.0,1,22423.37,,oracle,0.0,280
0,1,,22386.38,1.0,1.0,1,22386.38,,oracle,0.0,50
0,1,,22381.66,1.0,1.0,1,22381.66,,oracle,0.0,187
0,2,,22341.8,1.0,1.0,1,22341.8,,oracle,0.0,47
0,3,,22319.12,1.0,1.0,1,22319.12,,oracle,0.0,253
0,0,,22251.79,1.0,1.0,1,22251.79,,oracle,0.0,285
0,4,,22199.07,1.0,1.0,1,22199.07,,oracle,0.0,500
0,1,,22197.8,1.0,1.0,1,22197.8,,oracle,0.0,263
0,1,,22068.55,1.0,1.0,1,22068.55,,oracle,0.0,352
