accepted,arrival_idx,chosen_pv_id,context_commodity_value,context_customer_type,context_season,customer_max_wtp,inventory_after,inventory_before,offer_made,offered_price,pacing_budget,phase,revenue_inc,t
1,0,,,,,47821.54,438.0,450.0,1,47821.54,,oracle,47821.54,345
1,0,,,,,47718.0,423.0,438.0,1,47718.0,,oracle,47718.0,445
1,0,,,,,46740.7,411.0,423.0,1,46740.7,,oracle,46740.7,135
1,1,,,,,42460.8,397.0,411.0,1,42460.8,,oracle,42460.8,452
1,6,,,,,39580.45,386.0,397.0,1,39580.45,,oracle,39580.45,228
1,1,,,,,39449.16,374.0,386.0,1,39449.16,,oracle,39449.16,470
1,1,,,,,38522.83,360.0,374.0,1,38522.83,,oracle,38522.83,433
1,1,,,,,37869.3,349.0,360.0,1,37869.3,,oracle,37869.3,57
1,0,,,,,37255.26,337.0,349.0,1,37255.26,,oracle,37255.26,200
1,1,,,,,37167.78,329.0,337.0,1,37167.78,,oracle,37167.78,147
1,0,,,,,36990.48,321.0,329.0,1,36990.48,,oracle,36990.48,107
1,7,,,,,36922.03,311.0,321.0,1,36922.03,,oracle,36922.03,300
1,0,,,,,36684.02,300.0,311.0,1,36684.02,,oracle,36684.02,313
1,3,,,,,36587.71,291.0,300.0,1,36587.71,,oracle,36587.71,146
1,1,,,,,36401.88,281.0,291.0,1,36401.88,,oracle,36401.88,153
1,2,,,,,36270.57,272.0,281.0,1,36270.57,,oracle,36270.57,313
1,1,,,,,35713.56,260.0,272.0,1,35713.56,,oracle,35713.56,10
1,3,,,,,35625.13,250.0,260.0,1,35625.13,,oracle,35625.13,300
1,3,,,,,34993.78,242.0,250.0,1,34993.78,,oracle,34993.78,260
1,3,,,,,34488.23,234.0,242.0,1,34488.23,,oracle,34488.23,223
1,2,,,,,34401.17,227.0,234.0,1,34401.17,,oracle,34401.17,461
1,0,,,,,33749.86,217.0,227.0,1,33749.86,,oracle,33749.86,53
1,4,,,,,33715.28,206.0,217.0,1,33715.28,,oracle,33715.28,326
1,1,,,,,33416.13,196.0,206.0,1,33416.13,,oracle,33416.13,241
1,4,,,,,32814.88,187.0,196.0,1,32814.88,,oracle,32814.88,146
1,4,,,,,32805.48,177.0,187.0,1,32805.48,,oracle,32805.48,260
1,2,,,,,32078.52,168.0,177.0,1,32078.52,,oracle,32078.52,157
1,0,,,,,31883.2,160.0,168.0,1,31883.2,,oracle,31883.2,440
1,0,,,,,31758.89,152.0,160.0,1,31758.89,,oracle,31758.89,210
1,1,,,,,31749.56,140.0,152.0,1,31749.56,,oracle,31749.56,67
1,3,,,,,31687.45,131.0,140.0,1,31687.45,,oracle,31687.45,360
1,4,,,,,31508.0,122.0,131.0,1,31508.0,,oracle,31508.0,228
1,0,,,,,30937.45,113.0,122.0,1,30937.45,,oracle,30937.45,463
1,1,,,,,30904.42,103.0,113.0,1,30904.42,,oracle,30904.42,223
1,1,,,,,30823.78,96.0,103.0,1,30823.78,,oracle,30823.78,369
1,5,,,,,30781.53,88.0,96.0,1,30781.53,,oracle,30781.53,391
1,2,,,,,30752.49,81.0,88.0,1,30752.49,,oracle,30752.49,283
1,1,,,,,30747.84,71.0,81.0,1,30747.84,,oracle,30747.84,416
1,3,,,,,30697.46,60.0,71.0,1,30697.46,,oracle,30697.46,75
1,2,,,,,30559.34,51.0,60.0,1,30559.34,,oracle,30559.34,107
1,0,,,,,30549.52,41.0,51.0,1,30549.52,,oracle,30549.52,298
1,2,,,,,30546.72,32.0,41.0,1,30546.72,,oracle,30546.72,100
1,2,,,,,30511.02,22.0,32.0,1,30511.02,,oracle,30511.02,369
1,0,,,,,30349.87,14.0,22.0,1,30349.87,,oracle,30349.87,56
1,2,,,,,30341.3,8.0,14.0,1,30341.3,,oracle,30341.3,483
0,1,,,,,30321.64,8.0,8.0,1,30321.64,,oracle,0.0,132
1,1,,,,,30299.35,0.0,8.0,1,30299.35,,oracle,30299.35,31
0,1,,,,,30009.37,0.0,0.0,1,30009.37,,oracle,0.0,176
0,1,,,,,29992.71,0.0,0.0,1,29992.71,,oracle,0.0,315
0,0,,,,,29651.3,0.0,0.0,1,29651.3,,oracle,0.0,413
0,2,,,,,29633.44,0.0,0.0,1,29633.44,,oracle,0.0,500
0,3,,,,,29491.7,0.0,0.0,1,29491.7,,oracle,0.0,187
0,0,,,,,29491.23,0.0,0.0,1,29491.23,,oracle,0.0,212
0,0,,,,,29396.37,0.0,0.0,1,29396.37,,oracle,0.0,485
0,0,,,,,29176.78,0.0,0.0,1,29176.78,,oracle,0.0,15
0,0,,,,,29071.8,0.0,0.0,1,29071.8,,oracle,0.0,241
0,3,,,,,29037.18,0.0,0.0,1,29037.18,,oracle,0.0,167
0,2,,,,,28500.88,0.0,0.0,1,28500.88,,oracle,0.0,315
0,1,,,,,28294.88,0.0,0.0,1,28294.88,,oracle,0.0,324
0,4,,,,,28165.9,0.0,0.0,1,28165.9,,oracle,0.0,183
0,3,,,,,27898.76,0.0,0.0,1,27898.76,,oracle,0.0,239
0,1,,,,,27827.26,0.0,0.0,1,27827.26,,oracle,0.0,482
0,5,,,,,27784.15,0.0,0.0,1,27784.15,,oracle,0.0,54
0,0,,,,,27719.68,0.0,0.0,1,27719.68,,oracle,0.0,265
0,0,,,,,27695.46,0.0,0.0,1,27695.46,,oracle,0.0,165
0,4,,,,,27533.28,0.0,0.0,1,27533.28,,oracle,0.0,207
0,0,,,,,27497.26,0.0,0.0,1,27497.26,,oracle,0.0,1
0,0,,,,,27313.89,0.0,0.0,1,27313.89,,oracle,0.0,498
0,0,,,,,27131.59,0.0,0.0,1,27131.59,,oracle,0.0,370
0,1,,,,,27101.81,0.0,0.0,1,27101.81,,oracle,0.0,339
0,5,,,,,27003.0,0.0,0.0,1,27003.0,,oracle,0.0,377
0,0,,,,,26665.45,0.0,0.0,1,26665.45,,oracle,0.0,352
0,1,,,,,26541.26,0.0,0.0,1,26541.26,,oracle,0.0,232
0,3,,,,,26523.49,0.0,0.0,1,26523.49,,oracle,0.0,194
0,0,,,,,26481.85,0.0,0.0,1,26481.85,,oracle,0.0,148
0,5,,,,,26476.29,0.0,0.0,1,26476.29,,oracle,0.0,245
0,1,,,,,26474.77,0.0,0.0,1,26474.77,,oracle,0.0,198
0,0,,,,,26403.5,0.0,0.0,1,26403.5,,oracle,0.0,326
0,1,,,,,26376.17,0.0,0.0,1,26376.17,,oracle,0.0,33
0,0,,,,,26246.62,0.0,0.0,1,26246.62,,oracle,0.0,291
0,0,,,,,26241.19,0.0,0.0,1,26241.19,,oracle,0.0,63
0,2,,,,,26199.74,0.0,0.0,1,26199.74,,oracle,0.0,446
