accepted,arrival_idx,chosen_pv_id,context_commodity_value,context_customer_type,context_season,customer_max_wtp,inventory_after,inventory_before,offer_made,offered_price,pacing_budget,phase,revenue_inc,t
1,3,,,,,66081.53,437.0,450.0,1,66081.53,,oracle,66081.53,305
1,2,,,,,56452.38,426.0,437.0,1,56452.38,,oracle,56452.38,402
1,3,,,,,49841.13,414.0,426.0,1,49841.13,,oracle,49841.13,321
1,0,,,,,49840.22,403.0,414.0,1,49840.22,,oracle,49840.22,85
1,2,,,,,48699.93,391.0,403.0,1,48699.93,,oracle,48699.93,312
1,2,,,,,47861.19,381.0,391.0,1,47861.19,,oracle,47861.19,167
1,6,,,,,46431.62,370.0,381.0,1,46431.62,,oracle,46431.62,467
1,3,,,,,44642.42,359.0,370.0,1,44642.42,,oracle,44642.42,298
1,2,,,,,44633.81,347.0,359.0,1,44633.81,,oracle,44633.81,76
1,0,,,,,44310.15,336.0,347.0,1,44310.15,,oracle,44310.15,176
1,0,,,,,43713.13,327.0,336.0,1,43713.13,,oracle,43713.13,485
1,1,,,,,43557.67,318.0,327.0,1,43557.67,,oracle,43557.67,340
1,2,,,,,42359.29,308.0,318.0,1,42359.29,,oracle,42359.29,310
1,0,,,,,42023.28,296.0,308.0,1,42023.28,,oracle,42023.28,282
1,5,,,,,42006.07,287.0,296.0,1,42006.07,,oracle,42006.07,155
1,0,,,,,41685.8,277.0,287.0,1,41685.8,,oracle,41685.8,343
1,0,,,,,41055.27,267.0,277.0,1,41055.27,,oracle,41055.27,187
1,4,,,,,40622.55,256.0,267.0,1,40622.55,,oracle,40622.55,35
1,0,,,,,40225.75,246.0,256.0,1,40225.75,,oracle,40225.75,458
1,2,,,,,40069.38,236.0,246.0,1,40069.38,,oracle,40069.38,162
1,2,,,,,39922.19,228.0,236.0,1,39922.19,,oracle,39922.19,95
1,0,,,,,39855.7,217.0,228.0,1,39855.7,,oracle,39855.7,130
1,0,,,,,39754.0,206.0,217.0,1,39754.0,,oracle,39754.0,70
1,1,,,,,39590.57,197.0,206.0,1,39590.57,,oracle,39590.57,496
1,0,,,,,39551.15,186.0,197.0,1,39551.15,,oracle,39551.15,289
1,1,,,,,38577.28,178.0,186.0,1,38577.28,,oracle,38577.28,153
1,1,,,,,37572.29,166.0,178.0,1,37572.29,,oracle,37572.29,461
1,2,,,,,37521.95,158.0,166.0,1,37521.95,,oracle,37521.95,328
1,2,,,,,37447.75,149.0,158.0,1,37447.75,,oracle,37447.75,141
1,5,,,,,37268.15,140.0,149.0,1,37268.15,,oracle,37268.15,283
1,3,,,,,37093.17,131.0,140.0,1,37093.17,,oracle,37093.17,388
1,2,,,,,36971.62,120.0,131.0,1,36971.62,,oracle,36971.62,140
1,3,,,,,36546.65,111.0,120.0,1,36546.65,,oracle,36546.65,220
1,0,,,,,36473.93,102.0,111.0,1,36473.93,,oracle,36473.93,291
1,0,,,,,36141.55,95.0,102.0,1,36141.55,,oracle,36141.55,237
1,0,,,,,36067.32,87.0,95.0,1,36067.32,,oracle,36067.32,420
1,0,,,,,35996.45,78.0,87.0,1,35996.45,,oracle,35996.45,272
1,2,,,,,35988.08,70.0,78.0,1,35988.08,,oracle,35988.08,69
1,0,,,,,35983.11,60.0,70.0,1,35983.11,,oracle,35983.11,89
1,4,,,,,35960.35,53.0,60.0,1,35960.35,,oracle,35960.35,405
1,1,,,,,35811.03,45.0,53.0,1,35811.03,,oracle,35811.03,386
1,0,,,,,35764.97,37.0,45.0,1,35764.97,,oracle,35764.97,368
1,1,,,,,35684.09,29.0,37.0,1,35684.09,,oracle,35684.09,334
1,3,,,,,35654.76,22.0,29.0,1,35654.76,,oracle,35654.76,76
1,0,,,,,35651.43,11.0,22.0,1,35651.43,,oracle,35651.43,208
1,3,,,,,35566.88,4.0,11.0,1,35566.88,,oracle,35566.88,255
1,0,,,,,24031.29,0.0,4.0,1,24031.29,,oracle,24031.29,436
1,0,2,HIGH,NEW,HIGH,15864.22,445.0,450.0,1,14760.0,0.8946322067594433,agent,14760.0,0
1,1,2,HIGH,NEW,HIGH,3669.92,444.0,445.0,1,3000.0,0.8946322067594433,agent,3000.0,0
0,0,,HIGH,NEW,HIGH,26735.13,444.0,444.0,0,0.0,0.8844621513944223,agent,0.0,1
0,1,,HIGH,NEW,HIGH,15635.7,444.0,444.0,0,0.0,0.8844621513944223,agent,0.0,1
0,2,,HIGH,NEW,HIGH,15408.45,444.0,444.0,0,0.0,0.8844621513944223,agent,0.0,1
0,0,,HIGH,RECURRING,HIGH,3845.91,444.0,444.0,0,0.0,0.8862275449101796,agent,0.0,2
1,1,2,HIGH,NEW,HIGH,10283.07,442.0,444.0,1,9600.0,0.8862275449101796,agent,9600.0,2
0,2,,HIGH,NEW,HIGH,24106.34,442.0,442.0,0,0.0,0.8862275449101796,agent,0.0,2
