arrival_idx,belief_alpha,belief_beta,belief_prob_success,bundle_accepted,chosen_pv_id,context_commodity_value,context_customer_type,context_season,offer_made,offered_price_per_unit,price_level,product_id,quantity_requested,t,total_bundle_revenue
0,7,54,0.11475409836065574,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,2,1,0.0
0,7,54,0.11475409836065574,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,2,1,0.0
0,11,64,0.14666666666666667,0,2,HIGH,NEW,LOW,1,3000.0,2,TEU,1,2,0.0
0,12,50,0.1935483870967742,1,0,HIGH,NEW,LOW,1,3825.0,0,FEU,1,3,3825.0
0,7,55,0.11290322580645161,0,2,LOW,RECURRING,LOW,1,5400.0,2,FEU,2,4,0.0
0,7,55,0.11290322580645161,0,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,4,0.0
2,11,64,0.14666666666666667,0,2,HIGH,NEW,LOW,1,5400.0,2,FEU,1,4,0.0
2,11,64,0.14666666666666667,0,2,HIGH,NEW,LOW,1,5760.0,2,HC,2,4,0.0
0,13,50,0.20634920634920634,0,0,HIGH,NEW,LOW,1,2125.0,0,TEU,1,6,0.0
0,13,50,0.20634920634920634,0,0,HIGH,NEW,LOW,1,3825.0,0,FEU,1,6,0.0
2,7,56,0.1111111111111111,1,2,LOW,RECURRING,LOW,1,3000.0,2,TEU,1,10,8760.0
2,7,56,0.1111111111111111,1,2,LOW,RECURRING,LOW,1,5760.0,2,HC,1,10,8760.0
1,14,77,0.15384615384615385,0,0,LOW,RECURRING,LOW,1,3825.0,0,FEU,1,11,0.0
1,13,51,0.203125,0,0,HIGH,NEW,LOW,1,2125.0,0,TEU,2,12,0.0
1,13,51,0.203125,0,0,HIGH,NEW,LOW,1,3825.0,0,FEU,2,12,0.0
1,13,51,0.203125,0,0,HIGH,NEW,LOW,1,4080.0,0,HC,1,12,0.0
2,10,55,0.15384615384615385,0,2,HIGH,RECURRING,LOW,1,3000.0,2,TEU,1,13,0.0
0,20,100,0.16666666666666666,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,1,13,0.0
0,20,100,0.16666666666666666,0,0,LOW,NEW,LOW,1,4080.0,0,HC,1,13,0.0
1,20,100,0.16666666666666666,0,0,LOW,NEW,LOW,1,2125.0,0,TEU,2,13,0.0
1,14,78,0.15217391304347827,0,0,LOW,RECURRING,LOW,1,2125.0,0,TEU,3,15,0.0
1,14,78,0.15217391304347827,0,0,LOW,RECURRING,LOW,1,3825.0,0,FEU,1,15,0.0
