accepted,arrival_idx,chosen_pv_id,context_commodity_value,context_customer_type,context_season,customer_max_wtp,inventory_after,inventory_before,offer_made,offered_price,pacing_budget,phase,revenue_inc,t
1,0,,,,,23910.77,442.0,450.0,1,23910.77,,oracle,23910.77,345
1,0,,,,,23859.0,429.0,442.0,1,23859.0,,oracle,23859.0,445
1,0,,,,,23370.35,418.0,429.0,1,23370.35,,oracle,23370.35,135
1,6,,,,,19790.225,409.0,418.0,1,19790.225,,oracle,19790.225,228
1,1,,,,,19261.415,397.0,409.0,1,19261.415,,oracle,19261.415,433
1,1,,,,,18583.89,393.0,397.0,1,18583.89,,oracle,18583.89,147
1,0,,,,,18495.24,389.0,393.0,1,18495.24,,oracle,18495.24,107
1,3,,,,,18293.855,382.0,389.0,1,18293.855,,oracle,18293.855,146
1,2,,,,,18135.285,375.0,382.0,1,18135.285,,oracle,18135.285,313
1,3,,,,,17812.565,367.0,375.0,1,17812.565,,oracle,17812.565,300
1,3,,,,,17496.89,363.0,367.0,1,17496.89,,oracle,17496.89,260
1,4,,,,,16407.44,358.0,363.0,1,16407.44,,oracle,16407.44,146
1,0,,,,,15879.445,352.0,358.0,1,15879.445,,oracle,15879.445,210
1,4,,,,,15754.0,347.0,352.0,1,15754.0,,oracle,15754.0,228
1,0,,,,,15468.725,338.0,347.0,1,15468.725,,oracle,15468.725,463
1,1,,,,,15411.89,335.0,338.0,1,15411.89,,oracle,15411.89,369
1,5,,,,,15390.765,329.0,335.0,1,15390.765,,oracle,15390.765,391
1,1,,,,,15373.92,321.0,329.0,1,15373.92,,oracle,15373.92,416
1,3,,,,,15348.73,312.0,321.0,1,15348.73,,oracle,15348.73,75
1,0,,,,,15274.76,301.0,312.0,1,15274.76,,oracle,15274.76,298
1,2,,,,,15273.36,292.0,301.0,1,15273.36,,oracle,15273.36,100
1,2,,,,,15170.65,290.0,292.0,1,15170.65,,oracle,15170.65,483
1,1,,,,,15160.82,278.0,290.0,1,15160.82,,oracle,15160.82,132
1,1,,,,,15149.675,272.0,278.0,1,15149.675,,oracle,15149.675,31
1,1,,,,,15004.685,266.0,272.0,1,15004.685,,oracle,15004.685,176
1,0,,,,,14825.65,255.0,266.0,1,14825.65,,oracle,14825.65,413
1,3,,,,,14745.85,249.0,255.0,1,14745.85,,oracle,14745.85,187
1,0,,,,,14745.615,243.0,249.0,1,14745.615,,oracle,14745.615,212
1,4,,,,,14082.95,237.0,243.0,1,14082.95,,oracle,14082.95,183
1,3,,,,,13949.38,233.0,237.0,1,13949.38,,oracle,13949.38,239
1,0,,,,,13859.84,225.0,233.0,1,13859.84,,oracle,13859.84,265
1,0,,,,,13847.73,223.0,225.0,1,13847.73,,oracle,13847.73,165
1,4,,,,,13766.64,222.0,223.0,1,13766.64,,oracle,13766.64,207
1,0,,,,,13748.63,214.0,222.0,1,13748.63,,oracle,13748.63,1
1,0,,,,,13656.945,206.0,214.0,1,13656.945,,oracle,13656.945,498
1,1,,,,,13550.905,199.0,206.0,1,13550.905,,oracle,13550.905,339
1,0,,,,,13332.725,196.0,199.0,1,13332.725,,oracle,13332.725,352
1,3,,,,,13261.745,191.0,196.0,1,13261.745,,oracle,13261.745,194
1,0,,,,,13240.925,186.0,191.0,1,13240.925,,oracle,13240.925,148
1,1,,,,,13237.385,176.0,186.0,1,13237.385,,oracle,13237.385,198
1,0,,,,,13201.75,171.0,176.0,1,13201.75,,oracle,13201.75,326
1,1,,,,,13188.085,163.0,171.0,1,13188.085,,oracle,13188.085,33
1,0,,,,,13123.31,158.0,163.0,1,13123.31,,oracle,13123.31,291
1,0,,,,,13120.595,151.0,158.0,1,13120.595,,oracle,13120.595,63
1,2,,,,,13099.87,147.0,151.0,1,13099.87,,oracle,13099.87,446
1,3,,,,,12978.475,140.0,147.0,1,12978.475,,oracle,12978.475,230
1,1,,,,,12921.37,139.0,140.0,1,12921.37,,oracle,12921.37,141
1,2,,,,,12824.415,129.0,139.0,1,12824.415,,oracle,12824.415,280
1,0,,,,,12704.715,125.0,129.0,1,12704.715,,oracle,12704.715,281
1,0,,,,,12636.955,121.0,125.0,1,12636.955,,oracle,12636.955,359
1,1,,,,,12622.675,111.0,121.0,1,12622.675,,oracle,12622.675,164
1,1,,,,,12554.25,104.0,111.0,1,12554.25,,oracle,12554.25,318
